user_id,product_id,tipo_interaccion,rating,comentario,timestamp,metodo_pago
3165,252,Comentario,,Excelente,2023-01-15 13:36:00,tarjeta_compensar
3466,1795,Comentario,,,2023-01-15 13:37:00,tarjeta_credito
3074,797,Valoracion,,,2023-01-15 13:38:00,tarjeta_credito
1356,639,Consulta,,,2023-01-15 13:39:00,tarjeta_credito
211,1514,Consulta,,,2023-01-15 13:40:00,pse
1557,1169,Comentario,,Malo,2023-01-15 13:41:00,tarjeta_credito
3403,1606,Comentario,,Malo,2023-01-15 13:42:00,tarjeta_compensar
2416,1358,Comentario,,Recomendado,2023-01-15 13:43:00,tarjeta_credito
258,58,Comentario,,Podría mejorar,2023-01-15 13:44:00,pse
713,1013,Consulta,,,2023-01-15 13:45:00,tarjeta_credito
4810,1301,Compra,,,2023-01-15 13:46:00,pse
4148,166,Compra,,,2023-01-15 13:47:00,tarjeta_credito
2378,258,Valoracion,,,2023-01-15 13:48:00,tarjeta_credito
174,777,Comentario,,Malo,2023-01-15 13:49:00,pse
149,409,Compra,,,2023-01-15 13:50:00,pse
4106,326,Comentario,,,2023-01-15 13:51:00,tarjeta_compensar
1856,1151,Consulta,,,2023-01-15 13:52:00,tarjeta_credito
3513,1776,Comentario,,Recomendado,2023-01-15 13:53:00,tarjeta_compensar
4964,774,Compra,,,2023-01-15 13:54:00,pse
1529,1009,Compra,,,2023-01-15 13:55:00,tarjeta_compensar
3703,36,Compra,,,2023-01-15 13:56:00,tarjeta_credito
313,1740,Consulta,,,2023-01-15 13:57:00,tarjeta_credito
3203,627,Comentario,,Recomendado,2023-01-15 13:58:00,tarjeta_compensar
1029,1056,Compra,,,2023-01-15 13:59:00,tarjeta_compensar
2652,1547,Consulta,,,2023-01-15 14:00:00,pse
213,1101,Comentario,,Recomendado,2023-01-15 14:01:00,tarjeta_credito
4891,861,Valoracion,1.0,,2023-01-15 14:02:00,pse
4838,442,Valoracion,2.0,,2023-01-15 14:03:00,pse
3887,184,Valoracion,5.0,,2023-01-15 14:04:00,tarjeta_credito
4859,1446,Consulta,,,2023-01-15 14:05:00,tarjeta_compensar
806,1452,Valoracion,3.0,,2023-01-15 14:06:00,tarjeta_credito
3018,316,Comentario,,Recomendado,2023-01-15 14:07:00,tarjeta_credito
215,75,Valoracion,3.0,,2023-01-15 14:08:00,pse
862,984,Consulta,,,2023-01-15 14:09:00,pse
1925,1660,Comentario,,Recomendado,2023-01-15 14:10:00,tarjeta_credito
1026,1009,Compra,,,2023-01-15 14:11:00,tarjeta_compensar
3763,210,Comentario,,Aceptable,2023-01-15 14:12:00,tarjeta_credito
1171,1164,Valoracion,,,2023-01-15 14:13:00,tarjeta_compensar
3647,1510,Comentario,,Excelente,2023-01-15 14:14:00,tarjeta_compensar
2778,1399,Comentario,,Aceptable,2023-01-15 14:15:00,tarjeta_credito
2311,140,Compra,,,2023-01-15 14:16:00,pse
2878,1238,Consulta,,,2023-01-15 14:17:00,tarjeta_compensar
4047,1562,Consulta,,,2023-01-15 14:18:00,pse
2262,1793,Compra,,,2023-01-15 14:19:00,pse
4176,1862,Valoracion,5.0,,2023-01-15 14:20:00,tarjeta_credito
1287,1634,Compra,,,2023-01-15 14:21:00,tarjeta_compensar
2308,1806,Compra,,,2023-01-15 14:22:00,pse
60,1597,Comentario,,Recomendado,2023-01-15 14:23:00,pse
2659,1414,Compra,,,2023-01-15 14:24:00,tarjeta_credito
949,220,Consulta,,,2023-01-15 14:25:00,tarjeta_compensar
4165,128,Consulta,,,2023-01-15 14:26:00,tarjeta_compensar
1330,956,Consulta,,,2023-01-15 14:27:00,tarjeta_credito
4456,862,Compra,,,2023-01-15 14:28:00,tarjeta_credito
3575,170,Compra,,,2023-01-15 14:29:00,pse
791,64,Consulta,,,2023-01-15 14:30:00,pse
3423,671,Consulta,,,2023-01-15 14:31:00,pse
513,1958,Consulta,,,2023-01-15 14:32:00,tarjeta_credito
921,655,Compra,,,2023-01-15 14:33:00,tarjeta_credito
4252,1297,Consulta,,,2023-01-15 14:34:00,tarjeta_compensar
3616,611,Comentario,,Excelente,2023-01-15 14:35:00,pse
4300,381,Comentario,,Malo,2023-01-15 14:36:00,pse
1443,552,Valoracion,1.0,,2023-01-15 14:37:00,pse
3398,763,Compra,,,2023-01-15 14:38:00,pse
148,152,Consulta,,,2023-01-15 14:39:00,pse
973,354,Compra,,,2023-01-15 14:40:00,tarjeta_compensar
2284,712,Compra,,,2023-01-15 14:41:00,tarjeta_compensar
3633,1573,Compra,,,2023-01-15 14:42:00,pse
153,851,Valoracion,5.0,,2023-01-15 14:43:00,tarjeta_compensar
3166,39,Valoracion,2.0,,2023-01-15 14:44:00,tarjeta_compensar
211,14,Valoracion,,,2023-01-15 14:45:00,tarjeta_credito
273,125,Consulta,,,2023-01-15 14:46:00,pse
3894,1693,Valoracion,1.0,,2023-01-15 14:47:00,tarjeta_credito
3391,1278,Compra,,,2023-01-15 14:48:00,pse
3627,63,Consulta,,,2023-01-15 14:49:00,tarjeta_compensar
585,1825,Valoracion,4.0,,2023-01-15 14:50:00,pse
200,1897,Valoracion,,,2023-01-15 14:51:00,tarjeta_compensar
2034,543,Comentario,,Aceptable,2023-01-15 14:52:00,tarjeta_compensar
4667,588,Compra,,,2023-01-15 14:53:00,pse
3446,1205,Compra,,,2023-01-15 14:54:00,pse
2343,432,Consulta,,,2023-01-15 14:55:00,tarjeta_credito
2795,775,Consulta,,,2023-01-15 14:56:00,tarjeta_credito
4677,363,Valoracion,1.0,,2023-01-15 14:57:00,pse
1856,1681,Compra,,,2023-01-15 14:58:00,pse
777,949,Valoracion,1.0,,2023-01-15 14:59:00,tarjeta_credito
883,850,Consulta,,,2023-01-15 15:00:00,tarjeta_compensar
4979,876,Consulta,,,2023-01-15 15:01:00,pse
3557,1173,Compra,,,2023-01-15 15:02:00,tarjeta_compensar
3996,1004,Comentario,,,2023-01-15 15:03:00,pse
3578,744,Consulta,,,2023-01-15 15:04:00,pse
2342,1295,Consulta,,,2023-01-15 15:05:00,tarjeta_compensar
466,1739,Valoracion,,,2023-01-15 15:06:00,pse
2388,1954,Valoracion,4.0,,2023-01-15 15:07:00,pse
3748,1277,Valoracion,4.0,,2023-01-15 15:08:00,tarjeta_compensar
3779,1486,Compra,,,2023-01-15 15:09:00,pse
4876,1853,Comentario,,,2023-01-15 15:10:00,tarjeta_credito
3963,1556,Consulta,,,2023-01-15 15:11:00,pse
2422,239,Valoracion,5.0,,2023-01-15 15:12:00,tarjeta_credito
2777,536,Compra,,,2023-01-15 15:13:00,tarjeta_credito
821,873,Consulta,,,2023-01-15 15:14:00,tarjeta_compensar
3962,1792,Consulta,,,2023-01-15 15:15:00,tarjeta_compensar
382,1282,Compra,,,2023-01-15 15:16:00,tarjeta_credito
1391,1969,Valoracion,,,2023-01-15 15:17:00,tarjeta_compensar
1073,1239,Compra,,,2023-01-15 15:18:00,tarjeta_compensar
2482,735,Comentario,,Aceptable,2023-01-15 15:19:00,pse
2793,1535,Compra,,,2023-01-15 15:20:00,tarjeta_credito
2440,209,Consulta,,,2023-01-15 15:21:00,pse
3014,1930,Consulta,,,2023-01-15 15:22:00,tarjeta_compensar
645,1437,Comentario,,Excelente,2023-01-15 15:23:00,tarjeta_compensar
4374,214,Consulta,,,2023-01-15 15:24:00,tarjeta_compensar
2033,315,Compra,,,2023-01-15 15:25:00,pse
3303,1211,Consulta,,,2023-01-15 15:26:00,tarjeta_compensar
263,195,Comentario,,Recomendado,2023-01-15 15:27:00,tarjeta_compensar
4757,64,Compra,,,2023-01-15 15:28:00,tarjeta_credito
1108,493,Comentario,,Aceptable,2023-01-15 15:29:00,tarjeta_credito
3316,969,Compra,,,2023-01-15 15:30:00,tarjeta_credito
3964,1739,Comentario,,Recomendado,2023-01-15 15:31:00,pse
2233,567,Consulta,,,2023-01-15 15:32:00,tarjeta_credito
3131,476,Comentario,,Recomendado,2023-01-15 15:33:00,tarjeta_compensar
4502,659,Comentario,,Malo,2023-01-15 15:34:00,pse
2266,1410,Comentario,,Excelente,2023-01-15 15:35:00,tarjeta_credito
2339,1112,Comentario,,Podría mejorar,2023-01-15 15:36:00,pse
396,1418,Consulta,,,2023-01-15 15:37:00,tarjeta_compensar
4964,1857,Valoracion,2.0,,2023-01-15 15:38:00,pse
268,1822,Compra,,,2023-01-15 15:39:00,tarjeta_credito
4881,305,Valoracion,2.0,,2023-01-15 15:40:00,tarjeta_credito
114,784,Comentario,,Podría mejorar,2023-01-15 15:41:00,pse
4840,152,Valoracion,5.0,,2023-01-15 15:42:00,tarjeta_credito
4315,1832,Valoracion,1.0,,2023-01-15 15:43:00,pse
4306,1868,Compra,,,2023-01-15 15:44:00,tarjeta_credito
4328,1808,Comentario,,Malo,2023-01-15 15:45:00,tarjeta_compensar
2179,1776,Compra,,,2023-01-15 15:46:00,pse
2017,1147,Comentario,,Aceptable,2023-01-15 15:47:00,tarjeta_credito
4723,565,Comentario,,Podría mejorar,2023-01-15 15:48:00,tarjeta_credito
168,835,Consulta,,,2023-01-15 15:49:00,tarjeta_compensar
1174,418,Comentario,,Malo,2023-01-15 15:50:00,tarjeta_compensar
1308,1487,Consulta,,,2023-01-15 15:51:00,tarjeta_credito
4448,1066,Comentario,,Podría mejorar,2023-01-15 15:52:00,tarjeta_credito
3546,56,Consulta,,,2023-01-15 15:53:00,tarjeta_credito
2267,1616,Consulta,,,2023-01-15 15:54:00,pse
4108,951,Comentario,,Recomendado,2023-01-15 15:55:00,tarjeta_credito
1021,784,Comentario,,Recomendado,2023-01-15 15:56:00,pse
1764,468,Valoracion,4.0,,2023-01-15 15:57:00,tarjeta_compensar
1998,887,Valoracion,1.0,,2023-01-15 15:58:00,tarjeta_credito
765,669,Consulta,,,2023-01-15 15:59:00,tarjeta_compensar
4343,989,Consulta,,,2023-01-15 16:00:00,pse
2812,736,Comentario,,Excelente,2023-01-15 16:01:00,tarjeta_compensar
1975,524,Compra,,,2023-01-15 16:02:00,tarjeta_credito
3537,608,Compra,,,2023-01-15 16:03:00,tarjeta_compensar
2794,1788,Comentario,,,2023-01-15 16:04:00,tarjeta_credito
3689,1324,Compra,,,2023-01-15 16:05:00,pse
4851,607,Comentario,,,2023-01-15 16:06:00,tarjeta_credito
1204,797,Valoracion,,,2023-01-15 16:07:00,tarjeta_compensar
3279,1973,Comentario,,Podría mejorar,2023-01-15 16:08:00,pse
2486,813,Valoracion,4.0,,2023-01-15 16:09:00,tarjeta_compensar
794,477,Compra,,,2023-01-15 16:10:00,tarjeta_credito
592,921,Comentario,,Recomendado,2023-01-15 16:11:00,pse
4783,1565,Consulta,,,2023-01-15 16:12:00,tarjeta_compensar
3224,615,Valoracion,5.0,,2023-01-15 16:13:00,pse
2770,93,Consulta,,,2023-01-15 16:14:00,tarjeta_compensar
4368,1518,Valoracion,,,2023-01-15 16:15:00,tarjeta_compensar
654,74,Valoracion,,,2023-01-15 16:16:00,pse
1509,1852,Compra,,,2023-01-15 16:17:00,pse
3711,1728,Compra,,,2023-01-15 16:18:00,tarjeta_credito
2791,164,Valoracion,1.0,,2023-01-15 16:19:00,tarjeta_credito
1124,1867,Compra,,,2023-01-15 16:20:00,tarjeta_compensar
2720,339,Consulta,,,2023-01-15 16:21:00,tarjeta_compensar
2131,1809,Consulta,,,2023-01-15 16:22:00,tarjeta_credito
4898,663,Valoracion,5.0,,2023-01-15 16:23:00,tarjeta_compensar
1915,741,Comentario,,Excelente,2023-01-15 16:24:00,pse
2483,85,Valoracion,5.0,,2023-01-15 16:25:00,tarjeta_compensar
4919,588,Compra,,,2023-01-15 16:26:00,tarjeta_credito
4589,730,Consulta,,,2023-01-15 16:27:00,pse
1373,1376,Valoracion,,,2023-01-15 16:28:00,tarjeta_compensar
3232,510,Compra,,,2023-01-15 16:29:00,pse
669,1672,Comentario,,,2023-01-15 16:30:00,pse
2842,743,Valoracion,4.0,,2023-01-15 16:31:00,tarjeta_compensar
2237,684,Consulta,,,2023-01-15 16:32:00,tarjeta_compensar
925,1984,Comentario,,,2023-01-15 16:33:00,tarjeta_credito
2152,1605,Comentario,,Recomendado,2023-01-15 16:34:00,pse
689,341,Comentario,,Excelente,2023-01-15 16:35:00,tarjeta_compensar
2635,408,Valoracion,1.0,,2023-01-15 16:36:00,tarjeta_compensar
3024,1375,Consulta,,,2023-01-15 16:37:00,pse
1126,1596,Compra,,,2023-01-15 16:38:00,tarjeta_credito
1623,1461,Comentario,,Malo,2023-01-15 16:39:00,tarjeta_compensar
1120,181,Comentario,,,2023-01-15 16:40:00,tarjeta_credito
4073,191,Compra,,,2023-01-15 16:41:00,tarjeta_credito
783,1233,Consulta,,,2023-01-15 16:42:00,tarjeta_compensar
4015,819,Comentario,,Podría mejorar,2023-01-15 16:43:00,tarjeta_credito
2439,94,Consulta,,,2023-01-15 16:44:00,pse
3448,1326,Compra,,,2023-01-15 16:45:00,pse
3074,1474,Comentario,,Podría mejorar,2023-01-15 16:46:00,tarjeta_compensar
3199,1125,Compra,,,2023-01-15 16:47:00,tarjeta_credito
2554,1657,Comentario,,Malo,2023-01-15 16:48:00,pse
4253,928,Comentario,,Malo,2023-01-15 16:49:00,pse
972,474,Consulta,,,2023-01-15 16:50:00,tarjeta_compensar
320,87,Consulta,,,2023-01-15 16:51:00,tarjeta_credito
1555,1256,Compra,,,2023-01-15 16:52:00,pse
703,1948,Consulta,,,2023-01-15 16:53:00,pse
73,1252,Comentario,,Malo,2023-01-15 16:54:00,tarjeta_compensar
2214,916,Consulta,,,2023-01-15 16:55:00,tarjeta_credito
3855,1647,Comentario,,Aceptable,2023-01-15 16:56:00,pse
1537,1174,Compra,,,2023-01-15 16:57:00,tarjeta_compensar
2247,1568,Compra,,,2023-01-15 16:58:00,pse
4155,523,Valoracion,4.0,,2023-01-15 16:59:00,pse
1074,1741,Consulta,,,2023-01-15 17:00:00,tarjeta_compensar
344,220,Consulta,,,2023-01-15 17:01:00,tarjeta_compensar
3265,1889,Compra,,,2023-01-15 17:02:00,tarjeta_compensar
2846,1502,Valoracion,3.0,,2023-01-15 17:03:00,tarjeta_credito
803,1633,Compra,,,2023-01-15 17:04:00,tarjeta_credito
1897,1504,Comentario,,Aceptable,2023-01-15 17:05:00,tarjeta_credito
1002,1209,Valoracion,3.0,,2023-01-15 17:06:00,pse
4014,158,Valoracion,2.0,,2023-01-15 17:07:00,pse
2425,1915,Comentario,,Excelente,2023-01-15 17:08:00,tarjeta_credito
128,916,Comentario,,Excelente,2023-01-15 17:09:00,pse
112,234,Compra,,,2023-01-15 17:10:00,pse
4343,525,Comentario,,,2023-01-15 17:11:00,tarjeta_credito
4434,1874,Valoracion,5.0,,2023-01-15 17:12:00,tarjeta_credito
4708,1940,Valoracion,3.0,,2023-01-15 17:13:00,tarjeta_credito
2914,1062,Compra,,,2023-01-15 17:14:00,tarjeta_compensar
179,237,Compra,,,2023-01-15 17:15:00,tarjeta_compensar
4959,366,Valoracion,4.0,,2023-01-15 17:16:00,tarjeta_credito
2046,932,Valoracion,2.0,,2023-01-15 17:17:00,tarjeta_compensar
3144,227,Valoracion,,,2023-01-15 17:18:00,pse
3928,224,Consulta,,,2023-01-15 17:19:00,tarjeta_credito
840,1520,Comentario,,Aceptable,2023-01-15 17:20:00,tarjeta_credito
3247,612,Valoracion,3.0,,2023-01-15 17:21:00,tarjeta_compensar
3071,1408,Consulta,,,2023-01-15 17:22:00,tarjeta_compensar
4510,598,Consulta,,,2023-01-15 17:23:00,tarjeta_compensar
1570,1323,Comentario,,Malo,2023-01-15 17:24:00,pse
2692,1732,Valoracion,5.0,,2023-01-15 17:25:00,tarjeta_compensar
4452,1925,Comentario,,Excelente,2023-01-15 17:26:00,pse
1891,262,Compra,,,2023-01-15 17:27:00,pse
4683,1530,Comentario,,Podría mejorar,2023-01-15 17:28:00,tarjeta_credito
2112,1006,Compra,,,2023-01-15 17:29:00,tarjeta_credito
1373,58,Comentario,,Aceptable,2023-01-15 17:30:00,pse
3343,314,Comentario,,Excelente,2023-01-15 17:31:00,tarjeta_credito
3625,1914,Valoracion,4.0,,2023-01-15 17:32:00,tarjeta_compensar
307,568,Valoracion,,,2023-01-15 17:33:00,tarjeta_credito
4729,109,Valoracion,4.0,,2023-01-15 17:34:00,tarjeta_compensar
4953,1279,Consulta,,,2023-01-15 17:35:00,pse
1396,9,Comentario,,,2023-01-15 17:36:00,tarjeta_compensar
2876,62,Consulta,,,2023-01-15 17:37:00,pse
4258,903,Comentario,,Malo,2023-01-15 17:38:00,pse
3246,1587,Comentario,,,2023-01-15 17:39:00,tarjeta_compensar
957,1890,Comentario,,Podría mejorar,2023-01-15 17:40:00,pse
3299,1953,Valoracion,5.0,,2023-01-15 17:41:00,tarjeta_credito
3410,1389,Comentario,,Excelente,2023-01-15 17:42:00,tarjeta_credito
1324,51,Compra,,,2023-01-15 17:43:00,tarjeta_credito
2143,760,Comentario,,Malo,2023-01-15 17:44:00,pse
11,1248,Valoracion,,,2023-01-15 17:45:00,pse
2013,1507,Valoracion,2.0,,2023-01-15 17:46:00,pse
2887,63,Compra,,,2023-01-15 17:47:00,pse
2018,1157,Consulta,,,2023-01-15 17:48:00,tarjeta_compensar
4153,1445,Comentario,,Excelente,2023-01-15 17:49:00,pse
1462,329,Compra,,,2023-01-15 17:50:00,tarjeta_compensar
566,1942,Comentario,,Podría mejorar,2023-01-15 17:51:00,tarjeta_compensar
4741,1891,Comentario,,Recomendado,2023-01-15 17:52:00,tarjeta_credito
675,1683,Comentario,,Aceptable,2023-01-15 17:53:00,tarjeta_compensar
2850,1073,Compra,,,2023-01-15 17:54:00,pse
3752,561,Valoracion,,,2023-01-15 17:55:00,tarjeta_compensar
857,1756,Comentario,,,2023-01-15 17:56:00,tarjeta_compensar
3510,1608,Comentario,,Recomendado,2023-01-15 17:57:00,tarjeta_compensar
749,626,Valoracion,2.0,,2023-01-15 17:58:00,tarjeta_compensar
1437,534,Compra,,,2023-01-15 17:59:00,tarjeta_compensar
3841,1166,Comentario,,Excelente,2023-01-15 18:00:00,tarjeta_compensar
928,1631,Valoracion,4.0,,2023-01-15 18:01:00,pse
875,1710,Valoracion,3.0,,2023-01-15 18:02:00,tarjeta_compensar
2736,492,Compra,,,2023-01-15 18:03:00,pse
1564,974,Valoracion,5.0,,2023-01-15 18:04:00,tarjeta_credito
2585,145,Comentario,,Podría mejorar,2023-01-15 18:05:00,pse
162,1537,Consulta,,,2023-01-15 18:06:00,tarjeta_compensar
1881,38,Comentario,,Recomendado,2023-01-15 18:07:00,pse
1362,977,Compra,,,2023-01-15 18:08:00,tarjeta_compensar
1148,762,Valoracion,4.0,,2023-01-15 18:09:00,pse
2308,336,Compra,,,2023-01-15 18:10:00,tarjeta_compensar
2456,364,Comentario,,Aceptable,2023-01-15 18:11:00,pse
2897,1516,Compra,,,2023-01-15 18:12:00,tarjeta_credito
2156,208,Valoracion,,,2023-01-15 18:13:00,tarjeta_compensar
4450,833,Comentario,,Excelente,2023-01-15 18:14:00,tarjeta_credito
314,759,Valoracion,1.0,,2023-01-15 18:15:00,tarjeta_compensar
1160,1992,Comentario,,Malo,2023-01-15 18:16:00,tarjeta_credito
4655,14,Compra,,,2023-01-15 18:17:00,tarjeta_credito
2104,468,Consulta,,,2023-01-15 18:18:00,tarjeta_compensar
1449,1003,Valoracion,3.0,,2023-01-15 18:19:00,pse
2924,103,Comentario,,Aceptable,2023-01-15 18:20:00,tarjeta_compensar
4657,605,Comentario,,Malo,2023-01-15 18:21:00,tarjeta_compensar
4926,1029,Compra,,,2023-01-15 18:22:00,pse
2205,1061,Valoracion,4.0,,2023-01-15 18:23:00,tarjeta_compensar
3493,665,Valoracion,5.0,,2023-01-15 18:24:00,tarjeta_compensar
3023,239,Consulta,,,2023-01-15 18:25:00,tarjeta_credito
3739,561,Valoracion,5.0,,2023-01-15 18:26:00,tarjeta_credito
1463,1844,Compra,,,2023-01-15 18:27:00,tarjeta_credito
3158,1665,Compra,,,2023-01-15 18:28:00,tarjeta_compensar
4491,1691,Valoracion,2.0,,2023-01-15 18:29:00,tarjeta_compensar
4357,925,Consulta,,,2023-01-15 18:30:00,tarjeta_compensar
4294,1013,Comentario,,Aceptable,2023-01-15 18:31:00,tarjeta_compensar
288,1057,Compra,,,2023-01-15 18:32:00,pse
4519,1053,Valoracion,,,2023-01-15 18:33:00,pse
2418,936,Compra,,,2023-01-15 18:34:00,tarjeta_compensar
1122,698,Valoracion,,,2023-01-15 18:35:00,tarjeta_compensar
2334,805,Compra,,,2023-01-15 18:36:00,pse
2129,49,Valoracion,,,2023-01-15 18:37:00,pse
3191,64,Valoracion,2.0,,2023-01-15 18:38:00,tarjeta_credito
3816,322,Comentario,,Excelente,2023-01-15 18:39:00,tarjeta_credito
1774,334,Compra,,,2023-01-15 18:40:00,pse
2745,671,Comentario,,,2023-01-15 18:41:00,tarjeta_credito
216,1977,Consulta,,,2023-01-15 18:42:00,pse
4574,1338,Comentario,,,2023-01-15 18:43:00,tarjeta_credito
2973,1138,Valoracion,1.0,,2023-01-15 18:44:00,pse
1354,1394,Consulta,,,2023-01-15 18:45:00,tarjeta_compensar
3004,1837,Compra,,,2023-01-15 18:46:00,tarjeta_credito
2781,1725,Compra,,,2023-01-15 18:47:00,tarjeta_compensar
78,872,Comentario,,Podría mejorar,2023-01-15 18:48:00,tarjeta_credito
766,1038,Comentario,,Recomendado,2023-01-15 18:49:00,pse
615,1197,Valoracion,3.0,,2023-01-15 18:50:00,tarjeta_compensar
668,416,Consulta,,,2023-01-15 18:51:00,tarjeta_credito
4008,1495,Valoracion,3.0,,2023-01-15 18:52:00,tarjeta_compensar
1340,753,Compra,,,2023-01-15 18:53:00,tarjeta_credito
3495,1478,Valoracion,4.0,,2023-01-15 18:54:00,tarjeta_compensar
3903,91,Compra,,,2023-01-15 18:55:00,tarjeta_credito
1624,1023,Valoracion,4.0,,2023-01-15 18:56:00,tarjeta_compensar
3080,1217,Compra,,,2023-01-15 18:57:00,pse
4054,342,Valoracion,3.0,,2023-01-15 18:58:00,tarjeta_credito
605,185,Compra,,,2023-01-15 18:59:00,tarjeta_credito
231,1792,Valoracion,5.0,,2023-01-15 19:00:00,tarjeta_credito
3848,876,Consulta,,,2023-01-15 19:01:00,pse
3294,1688,Compra,,,2023-01-15 19:02:00,tarjeta_credito
4446,915,Comentario,,Aceptable,2023-01-15 19:03:00,tarjeta_compensar
2877,1107,Compra,,,2023-01-15 19:04:00,tarjeta_compensar
4798,584,Valoracion,3.0,,2023-01-15 19:05:00,tarjeta_compensar
2767,64,Valoracion,1.0,,2023-01-15 19:06:00,tarjeta_compensar
1912,1604,Comentario,,,2023-01-15 19:07:00,pse
1811,589,Consulta,,,2023-01-15 19:08:00,tarjeta_credito
4575,987,Valoracion,1.0,,2023-01-15 19:09:00,tarjeta_compensar
2441,1206,Valoracion,5.0,,2023-01-15 19:10:00,tarjeta_credito
1287,806,Consulta,,,2023-01-15 19:11:00,tarjeta_credito
2641,493,Valoracion,,,2023-01-15 19:12:00,pse
1052,1644,Valoracion,1.0,,2023-01-15 19:13:00,tarjeta_compensar
2604,217,Valoracion,3.0,,2023-01-15 19:14:00,pse
25,961,Comentario,,Excelente,2023-01-15 19:15:00,tarjeta_credito
3654,200,Compra,,,2023-01-15 19:16:00,pse
4529,874,Comentario,,Aceptable,2023-01-15 19:17:00,tarjeta_compensar
340,1691,Comentario,,Excelente,2023-01-15 19:18:00,pse
3262,1064,Comentario,,Recomendado,2023-01-15 19:19:00,tarjeta_compensar
2041,145,Consulta,,,2023-01-15 19:20:00,tarjeta_credito
1723,160,Valoracion,3.0,,2023-01-15 19:21:00,tarjeta_credito
2753,1635,Comentario,,Recomendado,2023-01-15 19:22:00,tarjeta_compensar
3705,10,Consulta,,,2023-01-15 19:23:00,tarjeta_compensar
568,1505,Valoracion,2.0,,2023-01-15 19:24:00,tarjeta_compensar
4552,407,Valoracion,4.0,,2023-01-15 19:25:00,tarjeta_compensar
2120,792,Comentario,,,2023-01-15 19:26:00,pse
1118,1950,Consulta,,,2023-01-15 19:27:00,tarjeta_compensar
1188,1830,Compra,,,2023-01-15 19:28:00,tarjeta_compensar
1413,1103,Valoracion,5.0,,2023-01-15 19:29:00,tarjeta_credito
2505,441,Valoracion,,,2023-01-15 19:30:00,tarjeta_credito
4940,1444,Consulta,,,2023-01-15 19:31:00,pse
982,222,Compra,,,2023-01-15 19:32:00,pse
3381,74,Compra,,,2023-01-15 19:33:00,tarjeta_credito
4995,1293,Valoracion,5.0,,2023-01-15 19:34:00,pse
4871,1296,Valoracion,4.0,,2023-01-15 19:35:00,tarjeta_compensar
4552,615,Compra,,,2023-01-15 19:36:00,tarjeta_credito
4886,1255,Consulta,,,2023-01-15 19:37:00,tarjeta_credito
1923,824,Comentario,,,2023-01-15 19:38:00,pse
4292,1430,Comentario,,Aceptable,2023-01-15 19:39:00,pse
142,1927,Consulta,,,2023-01-15 19:40:00,tarjeta_credito
4975,1686,Comentario,,Excelente,2023-01-15 19:41:00,pse
2637,29,Comentario,,,2023-01-15 19:42:00,pse
3613,261,Valoracion,3.0,,2023-01-15 19:43:00,tarjeta_credito
318,1213,Comentario,,Podría mejorar,2023-01-15 19:44:00,pse
2237,1483,Comentario,,Malo,2023-01-15 19:45:00,pse
2132,1781,Comentario,,Malo,2023-01-15 19:46:00,tarjeta_credito
4717,1461,Consulta,,,2023-01-15 19:47:00,tarjeta_compensar
89,1880,Valoracion,5.0,,2023-01-15 19:48:00,tarjeta_credito
2632,56,Comentario,,Aceptable,2023-01-15 19:49:00,pse
2507,1076,Valoracion,5.0,,2023-01-15 19:50:00,tarjeta_credito
3876,589,Compra,,,2023-01-15 19:51:00,tarjeta_credito
4948,1407,Valoracion,5.0,,2023-01-15 19:52:00,tarjeta_credito
2155,1237,Comentario,,Aceptable,2023-01-15 19:53:00,tarjeta_credito
4251,579,Compra,,,2023-01-15 19:54:00,tarjeta_credito
2821,652,Consulta,,,2023-01-15 19:55:00,tarjeta_credito
3485,1147,Valoracion,5.0,,2023-01-15 19:56:00,tarjeta_credito
2567,937,Consulta,,,2023-01-15 19:57:00,tarjeta_credito
4941,756,Comentario,,Podría mejorar,2023-01-15 19:58:00,tarjeta_credito
2658,1337,Consulta,,,2023-01-15 19:59:00,tarjeta_compensar
3359,144,Valoracion,2.0,,2023-01-15 20:00:00,tarjeta_credito
3329,789,Consulta,,,2023-01-15 20:01:00,pse
30,952,Compra,,,2023-01-15 20:02:00,pse
4345,1336,Valoracion,2.0,,2023-01-15 20:03:00,tarjeta_credito
1795,1950,Valoracion,2.0,,2023-01-15 20:04:00,tarjeta_compensar
1841,1641,Consulta,,,2023-01-15 20:05:00,pse
3103,743,Compra,,,2023-01-15 20:06:00,tarjeta_compensar
4657,1709,Comentario,,Malo,2023-01-15 20:07:00,tarjeta_credito
519,1167,Compra,,,2023-01-15 20:08:00,tarjeta_credito
3808,1925,Comentario,,,2023-01-15 20:09:00,pse
3048,1269,Consulta,,,2023-01-15 20:10:00,tarjeta_compensar
1863,1754,Valoracion,3.0,,2023-01-15 20:11:00,tarjeta_credito
1948,1723,Comentario,,Malo,2023-01-15 20:12:00,pse
4445,921,Compra,,,2023-01-15 20:13:00,pse
2900,1562,Compra,,,2023-01-15 20:14:00,pse
4316,281,Valoracion,1.0,,2023-01-15 20:15:00,pse
1862,547,Consulta,,,2023-01-15 20:16:00,tarjeta_credito
2294,228,Valoracion,1.0,,2023-01-15 20:17:00,pse
3879,113,Valoracion,2.0,,2023-01-15 20:18:00,tarjeta_credito
4912,285,Valoracion,4.0,,2023-01-15 20:19:00,tarjeta_compensar
417,1299,Comentario,,Aceptable,2023-01-15 20:20:00,tarjeta_compensar
