user_id,product_id,tipo_interaccion,nuevo_rating,index
3837,1902,Valoracion,0.25,14
1354,593,Valoracion,1.0,11
3320,869,Valoracion,0.25,11
783,1167,Comentario,0.5,12
4033,1826,Valoracion,1.0,14
2023,1771,Comentario,0.5,6
3035,1665,Valoracion,1.0,8
149,793,Comentario,0.5,6
949,92,Comentario,0.5,14
3483,841,Valoracion,0.5,6
2785,1701,Valoracion,0.25,10
2666,779,Comentario,0.5,2
1233,1515,Comentario,1.0,3
1190,1620,Comentario,0.5,13
1639,1639,Valoracion,0.0,10
1675,947,Valoracion,1.0,1
4735,868,Comentario,0.5,6
219,863,Valoracion,0.25,7
2255,1302,Valoracion,0.5,9
1784,801,Valoracion,0.5,2
4928,1306,Valoracion,0.0,13
3923,586,Comentario,1.0,2
3045,1542,Valoracion,0.5,3
4513,623,Comentario,0.5,7
3107,320,Valoracion,0.5,10
2790,306,Valoracion,0.0,1
1342,1299,Comentario,1.0,2
116,1284,Valoracion,0.0,4
701,337,Valoracion,0.5,1
3873,1673,Comentario,1.0,11
956,634,Comentario,1.0,1
296,552,Comentario,0.0,10
3951,1824,Comentario,1.0,2
1258,1045,Comentario,0.0,7
824,325,Valoracion,0.5,13
4043,1320,Comentario,0.5,4
988,603,Valoracion,1.0,7
3622,1718,Comentario,0.5,4
2282,1904,Valoracion,0.75,6
2985,212,Valoracion,0.75,10
2758,1382,Comentario,1.0,9
3451,1060,Comentario,0.5,6
328,817,Valoracion,0.5,6
2953,1028,Comentario,1.0,4
665,1861,Valoracion,0.5,3
4878,450,Comentario,0.5,6
535,329,Valoracion,0.75,6
326,752,Comentario,0.5,14
3652,1654,Valoracion,0.75,11
4456,1316,Comentario,1.0,13
3697,996,Valoracion,0.0,7
255,843,Valoracion,0.75,7
2160,1343,Valoracion,0.75,15
4184,1700,Valoracion,0.25,14
2803,855,Comentario,0.5,13
3330,224,Comentario,0.5,9
3206,1257,Comentario,0.5,15
654,1113,Valoracion,1.0,2
3802,1185,Comentario,0.5,13
327,1781,Comentario,1.0,12
3720,793,Valoracion,1.0,6
208,1294,Valoracion,0.75,12
1353,1748,Comentario,1.0,15
3543,146,Comentario,0.5,4
1535,1292,Valoracion,0.25,4
3655,1372,Valoracion,0.5,4
1733,226,Comentario,0.0,14
2554,516,Valoracion,1.0,13
4746,531,Valoracion,0.0,2
4184,382,Valoracion,0.75,11
280,188,Valoracion,1.0,8
3743,62,Valoracion,0.25,7
6,1363,Valoracion,0.75,14
4005,902,Comentario,1.0,14
4348,1114,Valoracion,0.5,6
2890,1805,Comentario,0.5,7
991,1275,Comentario,0.5,1
505,1483,Comentario,1.0,6
619,702,Valoracion,0.5,5
4547,494,Comentario,1.0,15
3594,1025,Valoracion,0.0,2
2586,114,Valoracion,1.0,8
885,1087,Valoracion,1.0,15
2777,1771,Comentario,1.0,6
3783,768,Comentario,0.0,14
1343,1493,Valoracion,0.5,6
286,1641,Comentario,1.0,5
4589,1912,Valoracion,0.25,9
1932,353,Comentario,0.5,6
3934,1925,Valoracion,0.25,10
2307,792,Comentario,1.0,5
2884,790,Comentario,0.0,4
243,349,Comentario,0.5,5
2638,247,Valoracion,0.5,1
2247,1440,Valoracion,1.0,2
4975,283,Comentario,0.5,7
176,1687,Comentario,1.0,4
1392,1245,Valoracion,0.25,5
3136,720,Comentario,1.0,12
4153,1966,Comentario,0.5,9
3938,393,Comentario,1.0,5
2184,615,Valoracion,0.75,9
1787,975,Comentario,1.0,2
4265,968,Valoracion,0.75,2
1316,340,Comentario,0.0,4
1939,1969,Comentario,0.5,8
4401,795,Comentario,1.0,9
1232,404,Comentario,0.5,1
72,1211,Comentario,0.0,5
3424,1214,Valoracion,0.75,1
3167,300,Comentario,0.5,9
1435,1671,Valoracion,1.0,2
3048,1338,Comentario,0.0,1
2846,670,Valoracion,0.75,1
2282,548,Comentario,0.5,11
2604,1165,Valoracion,1.0,3
1711,1056,Comentario,0.0,15
2256,1500,Comentario,0.5,10
4802,21,Valoracion,0.0,3
3940,1533,Valoracion,0.5,12
2693,1319,Valoracion,0.5,8
3245,674,Comentario,1.0,14
273,1948,Valoracion,0.5,14
830,58,Valoracion,0.5,14
3165,252,Comentario,1.0,13
1557,1169,Comentario,0.0,15
3403,1606,Comentario,0.0,10
2416,1358,Comentario,1.0,6
258,58,Comentario,0.5,14
174,777,Comentario,0.0,7
3513,1776,Comentario,1.0,3
3203,627,Comentario,1.0,7
213,1101,Comentario,1.0,12
4891,861,Valoracion,0.0,10
4838,442,Valoracion,0.25,2
3887,184,Valoracion,1.0,9
806,1452,Valoracion,0.5,4
3018,316,Comentario,1.0,14
215,75,Valoracion,0.5,5
1925,1660,Comentario,1.0,12
3763,210,Comentario,0.5,9
3647,1510,Comentario,1.0,7
2778,1399,Comentario,0.5,8
4176,1862,Valoracion,1.0,15
60,1597,Comentario,1.0,1
3616,611,Comentario,1.0,13
4300,381,Comentario,0.0,2
1443,552,Valoracion,0.0,10
153,851,Valoracion,1.0,8
3166,39,Valoracion,0.25,10
3894,1693,Valoracion,0.0,14
585,1825,Valoracion,0.75,7
2034,543,Comentario,0.5,8
4677,363,Valoracion,0.0,2
777,949,Valoracion,0.0,4
2388,1954,Valoracion,0.75,11
3748,1277,Valoracion,0.75,4
2422,239,Valoracion,1.0,13
2482,735,Comentario,0.5,7
645,1437,Comentario,1.0,4
263,195,Comentario,1.0,1
1108,493,Comentario,0.5,8
3964,1739,Comentario,1.0,12
3131,476,Comentario,1.0,4
4502,659,Comentario,0.0,11
2266,1410,Comentario,1.0,10
2339,1112,Comentario,0.5,5
4964,1857,Valoracion,0.25,4
4881,305,Valoracion,0.25,5
114,784,Comentario,0.5,8
4840,152,Valoracion,1.0,3
4315,1832,Valoracion,0.0,8
4328,1808,Comentario,0.0,15
2017,1147,Comentario,0.5,8
4723,565,Comentario,0.5,1
1174,418,Comentario,0.0,12
4448,1066,Comentario,0.5,12
4108,951,Comentario,1.0,12
1021,784,Comentario,1.0,8
1764,468,Valoracion,0.75,14
1998,887,Valoracion,0.0,14
2812,736,Comentario,1.0,2
3279,1973,Comentario,0.5,9
2486,813,Valoracion,0.75,9
592,921,Comentario,1.0,1
3224,615,Valoracion,1.0,9
2791,164,Valoracion,0.0,8
4898,663,Valoracion,1.0,3
1915,741,Comentario,1.0,9
2483,85,Valoracion,1.0,2
2842,743,Valoracion,0.75,5
2152,1605,Comentario,1.0,12
689,341,Comentario,1.0,6
2635,408,Valoracion,0.0,14
1623,1461,Comentario,0.0,4
4015,819,Comentario,0.5,12
3074,1474,Comentario,0.5,9
2554,1657,Comentario,0.0,13
4253,928,Comentario,0.0,8
73,1252,Comentario,0.0,14
3855,1647,Comentario,0.5,13
4155,523,Valoracion,0.75,14
2846,1502,Valoracion,0.5,9
1897,1504,Comentario,0.5,4
1002,1209,Valoracion,0.5,13
4014,158,Valoracion,0.25,10
2425,1915,Comentario,1.0,8
128,916,Comentario,1.0,4
4434,1874,Valoracion,1.0,11
4708,1940,Valoracion,0.5,3
4959,366,Valoracion,0.75,14
2046,932,Valoracion,0.25,9
840,1520,Comentario,0.5,3
3247,612,Valoracion,0.5,7
1570,1323,Comentario,0.0,9
2692,1732,Valoracion,1.0,6
4452,1925,Comentario,1.0,10
4683,1530,Comentario,0.5,14
1373,58,Comentario,0.5,14
3343,314,Comentario,1.0,12
3625,1914,Valoracion,0.75,11
4729,109,Valoracion,0.75,5
4258,903,Comentario,0.0,4
957,1890,Comentario,0.5,14
3299,1953,Valoracion,1.0,3
3410,1389,Comentario,1.0,6
2143,760,Comentario,0.0,5
2013,1507,Valoracion,0.25,6
4153,1445,Comentario,1.0,6
566,1942,Comentario,0.5,12
4741,1891,Comentario,1.0,5
675,1683,Comentario,0.5,7
3510,1608,Comentario,1.0,9
749,626,Valoracion,0.25,3
3841,1166,Comentario,1.0,12
928,1631,Valoracion,0.75,2
875,1710,Valoracion,0.5,2
1564,974,Valoracion,1.0,11
2585,145,Comentario,0.5,1
1881,38,Comentario,1.0,13
1148,762,Valoracion,0.75,2
2456,364,Comentario,0.5,6
4450,833,Comentario,1.0,4
314,759,Valoracion,0.0,9
1160,1992,Comentario,0.0,4
1449,1003,Valoracion,0.5,11
2924,103,Comentario,0.5,13
4657,605,Comentario,0.0,13
2205,1061,Valoracion,0.75,13
3493,665,Valoracion,1.0,6
3739,561,Valoracion,1.0,14
4491,1691,Valoracion,0.25,3
4294,1013,Comentario,0.5,7
3191,64,Valoracion,0.25,11
3816,322,Comentario,1.0,7
2973,1138,Valoracion,0.0,12
78,872,Comentario,0.5,7
766,1038,Comentario,1.0,10
615,1197,Valoracion,0.5,9
4008,1495,Valoracion,0.5,10
3495,1478,Valoracion,0.75,7
1624,1023,Valoracion,0.75,8
4054,342,Valoracion,0.5,3
231,1792,Valoracion,1.0,5
4446,915,Comentario,0.5,6
4798,584,Valoracion,0.5,5
2767,64,Valoracion,0.0,11
4575,987,Valoracion,0.0,3
2441,1206,Valoracion,1.0,9
1052,1644,Valoracion,0.0,9
2604,217,Valoracion,0.5,10
25,961,Comentario,1.0,3
4529,874,Comentario,0.5,14
340,1691,Comentario,1.0,3
3262,1064,Comentario,1.0,6
1723,160,Valoracion,0.5,9
2753,1635,Comentario,1.0,1
568,1505,Valoracion,0.25,11
4552,407,Valoracion,0.75,14
1413,1103,Valoracion,1.0,8
4995,1293,Valoracion,1.0,9
4871,1296,Valoracion,0.75,5
4292,1430,Comentario,0.5,2
4975,1686,Comentario,1.0,9
3613,261,Valoracion,0.5,3
318,1213,Comentario,0.5,1
2237,1483,Comentario,0.0,6
2132,1781,Comentario,0.0,12
89,1880,Valoracion,1.0,14
2632,56,Comentario,0.5,1
2507,1076,Valoracion,1.0,3
4948,1407,Valoracion,1.0,4
2155,1237,Comentario,0.5,7
3485,1147,Valoracion,1.0,8
4941,756,Comentario,0.5,14
3359,144,Valoracion,0.25,6
4345,1336,Valoracion,0.25,4
1795,1950,Valoracion,0.25,7
4657,1709,Comentario,0.0,2
1863,1754,Valoracion,0.5,10
1948,1723,Comentario,0.0,5
4316,281,Valoracion,0.0,3
2294,228,Valoracion,0.0,5
3879,113,Valoracion,0.25,2
4912,285,Valoracion,0.75,14
417,1299,Comentario,0.5,2
3991,853,Valoracion,0.25,13
2920,317,Comentario,0.5,6
4256,1134,Valoracion,0.25,4
2098,1620,Valoracion,0.0,13
940,185,Valoracion,0.5,9
1857,964,Valoracion,0.0,12
3076,1299,Comentario,0.5,2
1654,440,Valoracion,0.5,1
4061,531,Valoracion,0.75,2
576,518,Valoracion,0.0,14
2730,1430,Valoracion,1.0,2
3474,973,Valoracion,0.75,6
3916,1658,Comentario,0.5,8
3531,1803,Comentario,1.0,9
578,1970,Comentario,0.5,3
4202,585,Valoracion,0.5,10
592,385,Valoracion,0.5,8
2616,1221,Valoracion,0.0,1
4657,1191,Comentario,0.5,9
3515,1897,Comentario,1.0,1
3699,1033,Comentario,0.5,8
4532,1329,Valoracion,1.0,15
2277,1441,Comentario,0.5,14
4287,1147,Comentario,0.5,8
4471,49,Valoracion,1.0,8
2520,39,Comentario,1.0,10
2174,714,Comentario,0.5,4
1379,1403,Comentario,0.0,5
2406,404,Valoracion,0.0,1
322,294,Comentario,1.0,7
1504,1485,Comentario,1.0,7
904,1558,Valoracion,0.5,14
1350,159,Comentario,1.0,11
2599,1171,Valoracion,0.5,7
651,161,Comentario,1.0,5
2777,399,Comentario,0.5,7
4920,1845,Comentario,1.0,12
3656,806,Valoracion,0.25,2
2062,1646,Valoracion,0.25,4
4626,1827,Comentario,1.0,11
596,1513,Valoracion,0.75,6
3801,1442,Comentario,0.5,10
1216,1590,Comentario,0.0,8
4302,1057,Comentario,1.0,9
1925,1582,Valoracion,0.5,11
2707,676,Valoracion,1.0,8
2987,698,Comentario,0.5,7
3120,1108,Comentario,0.5,8
4868,1039,Valoracion,0.75,2
3101,583,Comentario,0.0,15
1556,1903,Valoracion,0.75,4
635,206,Valoracion,0.25,2
2192,528,Comentario,1.0,9
4351,1166,Valoracion,0.5,12
3888,1177,Valoracion,0.25,12
3709,1259,Valoracion,1.0,12
2922,1444,Valoracion,1.0,2
3630,1274,Valoracion,0.0,3
1645,628,Comentario,1.0,13
3813,863,Comentario,0.5,7
1337,300,Valoracion,0.0,9
205,1540,Comentario,1.0,13
4721,770,Comentario,1.0,8
2845,346,Valoracion,0.0,8
1438,210,Comentario,0.0,9
433,953,Valoracion,1.0,1
2487,1006,Valoracion,0.75,14
3374,1996,Valoracion,0.5,13
1820,440,Valoracion,0.25,1
381,1337,Valoracion,0.0,9
828,1601,Valoracion,0.75,4
163,1267,Valoracion,0.0,6
1455,1286,Comentario,0.5,12
341,1183,Valoracion,0.0,7
2844,289,Valoracion,0.25,4
1394,1577,Comentario,1.0,2
2497,889,Comentario,1.0,3
1342,1139,Valoracion,0.25,10
2491,1337,Comentario,0.5,9
4088,513,Valoracion,0.75,8
2074,479,Comentario,0.5,15
190,973,Comentario,0.0,6
3748,417,Comentario,1.0,10
1099,420,Valoracion,0.25,2
4965,1586,Valoracion,0.75,9
3479,241,Valoracion,1.0,10
2981,607,Valoracion,0.0,15
3269,1711,Valoracion,0.5,15
4319,1028,Comentario,0.5,4
4545,1644,Valoracion,0.75,9
2972,1342,Comentario,0.5,12
2359,1306,Valoracion,0.25,13
1062,1344,Comentario,0.5,6
4224,11,Comentario,1.0,7
1847,1033,Comentario,1.0,8
4171,1370,Comentario,1.0,13
1736,1700,Valoracion,0.5,14
1397,1865,Valoracion,0.5,13
601,238,Comentario,0.5,4
904,808,Comentario,0.5,2
4590,1618,Valoracion,1.0,1
2269,1833,Valoracion,0.5,6
544,1479,Valoracion,1.0,15
2298,1825,Comentario,0.0,7
906,34,Valoracion,1.0,10
4392,846,Comentario,0.5,13
1557,1279,Comentario,0.0,9
3191,550,Comentario,0.5,13
3300,1215,Comentario,1.0,8
3861,1908,Valoracion,0.5,3
2045,1642,Comentario,1.0,14
1246,1353,Comentario,0.0,11
589,719,Valoracion,0.5,1
1048,298,Valoracion,0.5,2
4395,1287,Comentario,0.0,8
49,1343,Comentario,1.0,15
2991,1376,Comentario,1.0,9
2408,1078,Valoracion,0.25,5
18,1822,Valoracion,0.5,10
1004,909,Comentario,0.5,10
498,417,Valoracion,0.0,10
2992,1253,Valoracion,1.0,11
1256,409,Valoracion,1.0,14
859,1700,Valoracion,1.0,14
41,1716,Comentario,1.0,2
3915,1041,Valoracion,1.0,3
1279,1814,Comentario,1.0,13
870,1279,Comentario,0.5,9
1653,624,Comentario,1.0,2
1529,810,Comentario,1.0,15
4053,395,Valoracion,1.0,13
3854,1414,Valoracion,0.5,5
798,1858,Comentario,0.5,10
2602,1182,Valoracion,0.5,4
2013,1621,Valoracion,0.25,1
4983,1183,Comentario,0.5,7
4196,1814,Comentario,0.5,13
777,1015,Valoracion,0.5,11
918,820,Valoracion,0.0,10
1948,572,Valoracion,0.0,4
3190,65,Comentario,1.0,14
1404,951,Valoracion,0.5,12
4686,1123,Valoracion,0.5,12
3225,1122,Comentario,1.0,15
4250,1949,Comentario,0.0,7
3493,1208,Comentario,1.0,1
342,450,Valoracion,0.75,6
1114,714,Comentario,1.0,4
83,1382,Valoracion,0.0,9
2669,1722,Valoracion,0.0,9
2227,881,Valoracion,0.75,10
4831,782,Comentario,0.5,1
2176,375,Comentario,1.0,2
1556,1589,Comentario,0.5,4
2587,62,Comentario,0.0,7
4404,16,Comentario,0.5,6
4328,1322,Comentario,0.5,3
1745,541,Valoracion,1.0,1
777,880,Comentario,1.0,10
1108,1605,Comentario,1.0,12
3552,1405,Valoracion,1.0,6
1058,209,Valoracion,1.0,4
1889,895,Valoracion,0.5,15
2381,1418,Comentario,1.0,7
4185,1063,Comentario,0.5,11
1636,881,Valoracion,0.25,10
2869,1924,Valoracion,0.75,11
4398,1328,Valoracion,1.0,12
3219,845,Comentario,0.5,13
3361,26,Valoracion,0.0,11
3706,1655,Valoracion,0.75,9
874,23,Comentario,0.5,8
638,772,Comentario,0.5,12
1599,693,Comentario,0.5,7
4451,1502,Valoracion,0.75,9
3127,768,Comentario,0.5,14
2437,1660,Valoracion,0.5,12
4492,210,Comentario,1.0,9
3261,1193,Valoracion,0.0,15
549,820,Comentario,0.5,10
4268,1626,Comentario,0.0,14
4925,1562,Comentario,1.0,13
3003,1140,Comentario,0.5,6
4868,1851,Valoracion,0.0,15
1338,1657,Comentario,0.5,13
2564,1430,Comentario,0.0,2
2021,1029,Valoracion,0.25,5
1373,1783,Valoracion,1.0,1
2478,230,Comentario,0.5,2
157,1268,Valoracion,1.0,2
2123,1057,Comentario,0.5,9
1785,1599,Comentario,0.0,5
4527,1473,Comentario,0.0,5
4121,349,Comentario,0.5,5
4847,920,Comentario,0.0,6
357,1154,Valoracion,0.25,9
612,1128,Comentario,1.0,6
2293,665,Valoracion,0.0,6
3437,788,Comentario,1.0,4
3987,1885,Valoracion,0.5,2
1954,446,Comentario,1.0,6
2737,1333,Comentario,0.5,8
4813,1747,Comentario,0.0,13
4696,1785,Valoracion,0.75,10
3081,414,Comentario,1.0,11
3823,1803,Comentario,0.0,9
1167,1888,Valoracion,0.5,15
3892,1327,Comentario,0.0,12
235,1295,Valoracion,0.0,7
2051,1392,Comentario,0.5,1
2051,306,Valoracion,0.25,1
156,237,Valoracion,1.0,8
3772,391,Comentario,1.0,8
4573,1287,Comentario,0.0,8
97,653,Valoracion,1.0,3
3024,1201,Comentario,0.5,13
4306,1172,Valoracion,0.0,6
1613,1406,Valoracion,1.0,11
113,274,Comentario,0.5,2
1719,139,Valoracion,0.5,14
1716,786,Comentario,0.0,14
1112,1153,Valoracion,0.25,15
2177,1372,Valoracion,1.0,4
3134,935,Comentario,1.0,8
2482,1325,Valoracion,0.5,8
59,717,Comentario,0.5,9
2140,447,Comentario,1.0,15
3392,179,Valoracion,0.25,9
387,570,Comentario,0.5,12
759,1766,Comentario,0.5,2
1849,57,Valoracion,0.0,4
4317,1565,Comentario,1.0,4
3522,382,Valoracion,0.5,11
181,1801,Comentario,0.5,2
1472,1422,Valoracion,0.5,6
2033,1315,Valoracion,0.0,8
1530,550,Comentario,0.5,13
3238,1290,Comentario,0.0,6
1479,152,Valoracion,0.0,3
2256,271,Comentario,0.0,1
864,599,Comentario,0.5,2
3423,636,Comentario,0.5,3
759,794,Comentario,1.0,14
3648,1669,Comentario,0.0,3
2752,523,Valoracion,0.25,14
2470,1239,Valoracion,0.0,7
4956,32,Comentario,0.0,2
3156,1961,Valoracion,0.75,7
4634,801,Comentario,0.0,2
4758,471,Comentario,0.5,4
2462,1485,Comentario,0.5,7
610,1454,Comentario,1.0,2
2740,81,Valoracion,0.5,10
4893,798,Comentario,0.0,12
2822,1062,Valoracion,0.25,9
808,665,Comentario,1.0,6
2890,696,Valoracion,0.25,13
4248,987,Valoracion,1.0,3
1350,1507,Comentario,1.0,6
914,335,Comentario,0.5,9
615,865,Valoracion,0.0,8
1115,1279,Comentario,0.5,9
3210,1635,Valoracion,0.0,1
1519,341,Valoracion,0.5,6
692,873,Valoracion,1.0,4
4972,1659,Valoracion,0.75,11
2137,1430,Comentario,0.5,2
2296,826,Comentario,0.0,11
1759,525,Valoracion,1.0,14
4916,1410,Comentario,1.0,10
2216,564,Valoracion,0.25,14
1817,797,Valoracion,0.75,8
363,1221,Valoracion,0.75,1
501,483,Valoracion,0.75,13
2900,1055,Comentario,0.5,11
1265,749,Comentario,0.5,3
1945,1201,Comentario,0.0,13
2735,325,Comentario,0.5,13
1483,1833,Comentario,1.0,6
2152,1397,Comentario,0.5,11
3666,1004,Valoracion,1.0,7
4376,1585,Valoracion,0.0,12
1876,198,Valoracion,0.0,9
3245,612,Comentario,1.0,7
3654,1742,Valoracion,1.0,15
594,913,Valoracion,0.5,13
2740,330,Comentario,1.0,7
3372,64,Valoracion,0.5,11
220,1806,Valoracion,0.75,8
3246,357,Valoracion,1.0,11
2363,777,Comentario,0.0,7
4252,530,Valoracion,0.5,8
3151,546,Valoracion,0.0,7
1298,1992,Comentario,1.0,4
3728,44,Comentario,1.0,8
3641,539,Comentario,1.0,9
667,304,Comentario,1.0,3
833,1138,Valoracion,0.25,12
431,1965,Comentario,1.0,11
4607,1364,Comentario,1.0,3
1705,1509,Comentario,0.5,13
4512,234,Valoracion,1.0,7
846,75,Comentario,0.0,5
4589,1376,Valoracion,0.25,9
2458,445,Comentario,1.0,14
842,1289,Comentario,0.5,12
3794,159,Comentario,0.5,11
254,1375,Comentario,0.0,1
4895,1201,Valoracion,0.75,13
2486,1531,Comentario,0.0,5
2114,1929,Valoracion,0.5,8
4702,452,Comentario,0.0,1
1814,52,Comentario,0.0,7
699,1019,Comentario,0.0,3
4236,1553,Valoracion,0.75,6
2094,1964,Valoracion,0.75,7
4713,367,Comentario,0.5,10
3622,1023,Valoracion,0.75,8
2342,754,Comentario,0.5,4
3852,937,Comentario,1.0,2
4077,457,Valoracion,0.25,14
4997,1741,Valoracion,1.0,10
1206,69,Comentario,0.5,14
4491,1663,Valoracion,0.25,6
3819,1300,Comentario,0.0,9
3732,185,Comentario,0.0,9
3890,1004,Valoracion,1.0,7
918,796,Valoracion,0.0,5
3562,358,Comentario,0.5,1
3924,198,Comentario,1.0,9
2553,1654,Valoracion,0.0,11
3899,1009,Comentario,0.5,15
1691,932,Comentario,0.5,9
2132,44,Valoracion,0.5,8
2586,1501,Comentario,0.5,13
147,1627,Valoracion,0.0,11
4075,526,Valoracion,0.5,2
4491,1736,Valoracion,0.5,10
2025,1745,Valoracion,0.5,4
1419,843,Valoracion,1.0,7
2415,1542,Comentario,0.5,3
4877,1313,Valoracion,0.75,14
3574,321,Valoracion,0.75,11
2875,219,Valoracion,0.25,2
4366,959,Comentario,0.0,6
2899,1747,Valoracion,0.0,13
4743,774,Valoracion,0.75,6
2159,961,Valoracion,0.0,3
3109,854,Comentario,1.0,7
1381,1708,Valoracion,0.5,3
2690,1049,Comentario,0.0,8
1906,1133,Valoracion,1.0,11
3449,1957,Valoracion,0.0,4
74,1571,Comentario,0.0,7
858,1946,Valoracion,0.25,10
2121,1907,Comentario,0.0,11
2117,1893,Comentario,0.0,3
941,980,Comentario,1.0,9
4815,662,Comentario,0.0,7
1492,309,Comentario,0.0,14
646,152,Comentario,0.5,3
2459,825,Valoracion,0.25,7
1422,1282,Valoracion,0.0,3
534,1099,Valoracion,0.75,11
2861,656,Comentario,0.0,14
3384,153,Comentario,1.0,3
913,1327,Comentario,0.5,12
1932,840,Valoracion,0.75,5
2721,278,Valoracion,1.0,12
170,1433,Comentario,0.5,9
2125,1214,Comentario,0.5,1
3387,1192,Comentario,1.0,1
3577,1685,Valoracion,0.5,11
1429,406,Valoracion,0.0,2
66,1108,Comentario,1.0,8
2088,1210,Valoracion,0.75,8
309,1856,Valoracion,0.25,5
4,1252,Valoracion,0.75,14
3764,129,Comentario,0.5,15
533,1523,Valoracion,0.0,7
1044,1099,Valoracion,0.0,11
1954,1614,Valoracion,0.5,3
117,477,Valoracion,0.25,10
4863,1573,Comentario,1.0,7
3534,1068,Comentario,0.0,14
3051,1632,Valoracion,0.0,2
301,1924,Valoracion,0.25,11
1693,276,Comentario,0.0,5
4873,1535,Comentario,0.0,13
3229,1310,Comentario,0.5,5
3071,261,Comentario,0.5,3
4501,1737,Valoracion,0.25,14
2906,1262,Valoracion,0.5,2
2816,77,Valoracion,1.0,7
1697,558,Valoracion,0.75,2
2302,1451,Comentario,1.0,15
1654,392,Comentario,0.5,12
4544,107,Valoracion,0.25,14
835,589,Valoracion,0.5,13
1957,1421,Valoracion,0.5,15
4104,1861,Valoracion,0.5,3
1009,975,Valoracion,0.5,2
1638,1735,Comentario,1.0,11
1428,1510,Comentario,0.5,7
283,911,Comentario,0.0,14
723,223,Comentario,1.0,14
4061,997,Comentario,1.0,3
1894,696,Comentario,0.5,13
2178,1396,Comentario,1.0,9
1902,1664,Valoracion,0.75,14
2770,1,Comentario,1.0,13
2492,568,Valoracion,0.5,9
3205,249,Comentario,0.0,1
2321,1741,Valoracion,0.0,10
566,1871,Comentario,1.0,7
1409,1095,Valoracion,0.75,7
2284,712,Valoracion,0.75,12
1404,254,Valoracion,1.0,2
589,360,Comentario,1.0,6
1918,1579,Comentario,0.5,9
3376,1100,Comentario,0.5,6
1886,626,Valoracion,1.0,3
4736,555,Comentario,0.5,4
4954,1465,Valoracion,1.0,6
2422,1039,Comentario,0.5,2
4599,1191,Valoracion,0.25,9
1275,222,Valoracion,0.25,8
2021,687,Comentario,0.5,9
4452,1288,Comentario,0.5,11
2399,223,Valoracion,0.25,14
3684,229,Comentario,0.5,2
1614,649,Comentario,1.0,14
3190,1607,Comentario,1.0,3
49,1061,Valoracion,0.75,13
476,1736,Comentario,1.0,10
4151,1808,Comentario,1.0,15
2367,1690,Comentario,0.0,5
792,1963,Valoracion,0.75,11
4689,1370,Valoracion,0.75,13
656,1656,Comentario,1.0,8
3797,1766,Valoracion,1.0,2
750,925,Valoracion,0.0,12
507,557,Comentario,1.0,2
1715,1914,Valoracion,0.25,11
1829,991,Valoracion,0.0,8
1749,605,Valoracion,1.0,13
744,1526,Valoracion,0.5,13
4234,235,Comentario,1.0,2
3971,748,Valoracion,0.75,11
4497,1963,Comentario,1.0,11
3698,1445,Comentario,0.5,6
2373,1173,Comentario,1.0,4
1557,57,Valoracion,0.5,4
179,857,Valoracion,0.5,12
4204,1717,Comentario,0.0,13
1565,631,Valoracion,0.75,8
2498,1460,Valoracion,0.75,12
1218,429,Valoracion,0.0,5
1700,1997,Comentario,0.0,11
4971,543,Valoracion,1.0,8
2849,315,Comentario,1.0,10
3392,738,Comentario,0.5,1
3219,1827,Valoracion,0.0,11
4310,918,Comentario,0.5,14
4662,842,Comentario,0.5,6
3566,482,Comentario,0.5,1
4245,1670,Valoracion,0.0,15
1954,942,Comentario,0.0,7
1743,1616,Comentario,1.0,10
3391,464,Valoracion,1.0,12
3331,61,Comentario,1.0,13
798,891,Valoracion,0.25,13
1198,780,Comentario,0.5,8
4076,445,Valoracion,0.0,14
3924,97,Comentario,1.0,9
2352,1017,Comentario,0.5,15
3715,502,Comentario,0.5,10
3628,1161,Valoracion,0.25,7
4289,351,Comentario,0.5,6
4991,1653,Valoracion,0.5,12
1362,502,Valoracion,0.0,10
2285,1116,Valoracion,0.25,12
1817,1592,Valoracion,0.5,14
2880,1814,Comentario,0.5,13
366,340,Comentario,0.5,4
2274,1077,Comentario,1.0,3
2441,1127,Comentario,0.5,12
4466,1156,Comentario,0.5,15
2351,220,Comentario,1.0,14
3072,1793,Comentario,0.5,12
4844,929,Comentario,1.0,4
1108,307,Comentario,0.5,1
317,1542,Comentario,1.0,3
3573,72,Comentario,0.0,8
321,520,Comentario,0.5,11
2086,1765,Valoracion,0.75,1
1884,1614,Comentario,1.0,3
3406,366,Valoracion,0.25,14
793,1666,Valoracion,0.5,5
4472,1421,Comentario,0.5,15
4963,1374,Valoracion,0.5,11
204,1038,Comentario,1.0,10
1264,109,Valoracion,0.0,5
3090,1127,Comentario,1.0,12
4982,490,Comentario,0.0,6
4015,906,Comentario,0.5,6
1303,690,Comentario,0.5,14
1747,1129,Comentario,1.0,15
471,1532,Comentario,0.5,3
4552,495,Comentario,0.5,14
4566,1730,Valoracion,0.5,5
1435,602,Comentario,0.5,6
108,891,Comentario,1.0,13
4385,1597,Valoracion,0.25,1
1335,1386,Valoracion,0.5,10
2615,1617,Valoracion,0.0,15
1733,1845,Comentario,0.5,12
3492,706,Comentario,0.5,8
4993,347,Valoracion,0.75,6
3075,1532,Comentario,0.0,3
4915,418,Valoracion,0.75,12
15,1713,Valoracion,0.5,6
4510,1002,Comentario,1.0,11
2308,5,Valoracion,0.5,7
3466,235,Valoracion,0.25,2
